customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
UT38865,Oregon,F,College,742587,58042,62,0,Corporate Auto,Four-Door Car,161
QC89139,Oregon,F,High School or Below,452873,90034,112,0,Corporate Auto,SUV,537
LA14484,Nevada,M,High School or Below,222707,27972,61,0,Special Auto,Four-Door Car,292
HN57556,California,F,High School or Below,729294,0,65,0,Personal Auto,Four-Door Car,312
CV31235,Arizona,M,Bachelor,318435,50989,80,0,Corporate Auto,Four-Door Car,255
WR45726,Arizona,F,Bachelor,1131520,11885,101,0,Special Auto,Four-Door Car,484
LB25094,California,F,Bachelor,253070,89451,63,0,Special Auto,Four-Door Car,61
KW56110,Oregon,M,Bachelor,1836155,0,182,0,Personal Auto,Luxury,1310
XO36233,Washington,M,Bachelor,864153,78904,109,0,Personal Auto,SUV,250
ZX86243,Arizona,M,Doctor,327853,70247,83,1,Personal Auto,Four-Door Car,141
DW29763,Arizona,M,High School or Below,527198,32653,67,0,Personal Auto,Two-Door Car,321
CT83377,Washington,M,High School or Below,376363,93595,97,4,Special Auto,Four-Door Car,49
OQ90898,California,M,Master,1395556,90279,115,0,Personal Auto,SUV,372
GO77248,Oregon,F,College,500152,0,72,0,Personal Auto,Four-Door Car,542
QW33258,California,M,Bachelor,708283,53310,189,3,Personal Auto,Luxury,1360
OU79745,California,M,College,761948,0,105,0,Personal Auto,Four-Door Car,504
VZ79886,Oregon,F,Bachelor,1255088,22234,160,0,Personal Auto,SUV,768
FI92440,Washington,F,High School or Below,3219660,91375,99,0,Personal Auto,Two-Door Car,72
YG85980,Nevada,F,High School or Below,679377,22250,86,0,Personal Auto,Two-Door Car,720
QM74621,Oregon,M,Bachelor,527231,0,80,0,Personal Auto,Four-Door Car,576
EI71732,Oregon,F,Doctor,626534,0,84,1,Personal Auto,Four-Door Car,481
VN79010,California,F,High School or Below,854758,51179,71,0,Corporate Auto,Four-Door Car,466
FI61723,California,M,Bachelor,278742,38667,72,0,Personal Auto,Four-Door Car,159
OH55411,California,F,Master,462680,79487,114,0,Corporate Auto,SUV,547
TF10720,Nevada,F,Doctor,866336,67763,107,2,Personal Auto,Four-Door Car,41
NW30838,Nevada,M,High School or Below,387222,0,62,2,Corporate Auto,Four-Door Car,503
CB58476,Oregon,F,College,517081,0,71,0,Corporate Auto,Four-Door Car,859
WI69346,California,F,Master,896028,71943,112,0,Corporate Auto,SUV,305
FS76657,Oregon,F,College,547183,53526,68,0,Personal Auto,Four-Door Car,278
YX89016,Oregon,M,College,3493100,35005,295,0,Personal Auto,Luxury,1416
PK28821,California,M,College,262039,24721,67,0,Personal Auto,Four-Door Car,139
MB51200,Washington,M,College,1906949,0,102,2,Personal Auto,Four-Door Car,734
XG44587,Arizona,M,Master,575744,88997,72,0,Personal Auto,Four-Door Car,174
FG91922,Arizona,M,Master,4022401,48587,111,0,Personal Auto,SUV,532
OM99303,Arizona,F,High School or Below,270148,76310,67,0,Personal Auto,Two-Door Car,321
RV67546,California,M,Bachelor,371243,73205,92,0,Personal Auto,Four-Door Car,37
UJ79253,Oregon,F,College,2185084,51056,78,0,Personal Auto,Four-Door Car,95
PN98247,California,M,College,784016,58414,210,2,Personal Auto,Luxury,1008
IB67546,California,F,Bachelor,823703,23940,107,0,Personal Auto,SUV,513
OE19087,California,F,High School or Below,224347,0,62,0,Personal Auto,Four-Door Car,446
CM95716,California,M,Bachelor,843446,44216,71,0,Personal Auto,Four-Door Car,72
MW62634,California,M,High School or Below,222707,27972,61,0,Corporate Auto,Four-Door Car,292
QW67581,Arizona,F,High School or Below,517002,0,69,0,Personal Auto,Four-Door Car,331
SN16059,California,F,Master,264144,29305,66,0,Personal Auto,Four-Door Car,475
OE51254,California,F,College,279068,53882,69,0,Personal Auto,Four-Door Car,331
RM42344,Oregon,M,College,274512,91757,69,1,Personal Auto,Four-Door Car,331
GB35238,California,F,Bachelor,757953,33906,64,0,Personal Auto,Two-Door Car,401
ML82674,Oregon,M,Bachelor,1097878,68158,139,1,Personal Auto,SUV,253
EI85244,California,M,College,825506,0,134,3,Personal Auto,SUV,643
DE28132,Oregon,M,College,474773,42165,123,0,Corporate Auto,SUV,799
TV25678,Washington,M,College,354090,0,101,0,Personal Auto,SUV,727
TY26512,California,M,Doctor,343613,30817,88,0,Personal Auto,Four-Door Car,91
OB69153,California,M,Bachelor,258218,68074,65,0,Personal Auto,Four-Door Car,27
QZ77637,Washington,F,College,1166509,84978,35353,1,Corporate Auto,Four-Door Car,166
XN41715,California,F,Master,739628,71135,92,1,Personal Auto,Four-Door Car,270
QR15857,California,F,College,433079,0,61,0,Personal Auto,Two-Door Car,292
FL69363,Oregon,M,Master,907576,37722,116,0,Personal Auto,Luxury,158
IS30295,Arizona,F,Bachelor,1463545,0,139,0,Personal Auto,SUV,667
WA25797,Washington,M,High School or Below,856476,95697,107,0,Personal Auto,Luxury,178
NL59519,California,F,College,1156568,64642,96,0,Personal Auto,Four-Door Car,404
ZU93025,Oregon,F,College,277104,50071,71,0,Personal Auto,Two-Door Car,18
DK94262,Oregon,M,High School or Below,850712,46754,106,1,Personal Auto,SUV,513
UQ30615,California,M,College,758211,64801,64,0,Corporate Auto,Four-Door Car,268
OR40060,Arizona,M,Bachelor,332309,70410,83,0,Personal Auto,Four-Door Car,131
DK32872,Nevada,F,High School or Below,523433,66957,131,1,Personal Auto,SUV,628
FA46418,Nevada,F,High School or Below,2470959,24213,78,1,Personal Auto,Four-Door Car,374
ER19995,Washington,F,College,1778627,99790,6464,0,Personal Auto,Four-Door Car,178
KI75855,Oregon,M,Master,255122,79751,63,0,Personal Auto,Two-Door Car,392
ND41876,Arizona,M,High School or Below,724771,86122,182,1,Personal Auto,Luxury,873
PN21042,Arizona,M,Bachelor,453884,82297,116,0,Personal Auto,Luxury,0
GJ43254,Washington,M,College,3164210,89057,98,0,Corporate Auto,Two-Door Car,187
AL46984,California,M,High School or Below,873042,43259,73,0,Personal Auto,Four-Door Car,350
JP58047,Oregon,M,College,833273,0,79,0,Personal Auto,Four-Door Car,379
ZE85014,California,M,College,235774,25064,62,0,Personal Auto,Four-Door Car,297
KU88219,Arizona,M,Master,463716,25816,119,0,Personal Auto,Luxury,571
UU98729,California,M,Bachelor,535719,0,73,0,Personal Auto,Four-Door Car,350
WS82822,Oregon,F,College,539197,41662,69,0,Corporate Auto,Four-Door Car,217
YB49933,Arizona,M,Bachelor,369414,96170,92,0,Personal Auto,Four-Door Car,441
XC16387,Arizona,F,High School or Below,504041,46072,64,0,Personal Auto,Four-Door Car,25
XJ96748,Arizona,F,High School or Below,2749542,37931,99,0,Personal Auto,Four-Door Car,475
TM98684,Oregon,M,High School or Below,484228,35127,62,0,Personal Auto,Four-Door Car,297
AY18433,Washington,F,High School or Below,2738281,45473,76,0,Special Auto,Two-Door Car,188
DM74502,Nevada,F,College,522710,93087,131,3,Corporate Auto,Luxury,628
FT56968,Arizona,M,High School or Below,259009,22398,67,2,Personal Auto,Four-Door Car,321
OX36896,California,M,High School or Below,1053607,92983,87,1,Corporate Auto,Four-Door Car,153
BZ65376,Arizona,M,Bachelor,858127,27689,239,2,Personal Auto,Luxury,2893
LN34660,California,F,College,946311,69654,118,0,Corporate Auto,SUV,629
JC29295,California,F,Bachelor,1344100,80744,111,0,Personal Auto,SUV,361
KJ87930,California,F,Bachelor,388650,0,112,0,Corporate Auto,SUV,1185
XT36360,Arizona,F,High School or Below,678489,0,64,1,Personal Auto,Four-Door Car,460
IX35050,Arizona,M,Bachelor,2359468,76358,66,0,Special Auto,Four-Door Car,86
UN97379,Oregon,M,Bachelor,253862,18608,71,0,Corporate Auto,Four-Door Car,340
MR57294,California,M,High School or Below,563994,73168,70,0,Personal Auto,Four-Door Car,425
UG79499,Washington,M,Bachelor,1168137,70930,99,0,Personal Auto,Four-Door Car,190
UA50747,Washington,F,High School or Below,2599775,62262,72,0,Corporate Auto,Four-Door Car,193
GL20444,Nevada,F,Master,1377836,91474,113,0,Corporate Auto,Two-Door Car,24
SP58110,California,F,Bachelor,492318,61469,63,5,Personal Auto,Four-Door Car,302
XM91635,Arizona,F,High School or Below,227233,16618,62,0,Special Auto,Four-Door Car,219
TV82603,California,F,Bachelor,1489539,48081,188,0,Personal Auto,Luxury,881
BB82067,Oregon,M,Doctor,975604,67632,121,0,Personal Auto,Luxury,26
JP94676,Oregon,F,Bachelor,942297,34115,119,0,Personal Auto,SUV,466
VU53417,Arizona,M,High School or Below,383735,23051,99,0,Personal Auto,Two-Door Car,475
IW54795,California,M,College,1095213,23748,99,0,Personal Auto,Four-Door Car,607
RN78170,Arizona,F,College,815913,40589,69,0,Corporate Auto,Four-Door Car,331
IX55883,California,F,College,1948049,50809,83,0,Personal Auto,Four-Door Car,290
XM72420,Arizona,F,High School or Below,391936,66676,97,0,Personal Auto,Four-Door Car,558
GC15104,Nevada,F,Bachelor,798514,52339,70,3,Corporate Auto,Four-Door Car,336
RX13282,Oregon,M,Bachelor,1216874,14973,115,0,Personal Auto,SUV,828
QA85890,Arizona,F,High School or Below,584932,0,83,0,Corporate Auto,Four-Door Car,540
IR62668,Arizona,F,Bachelor,508583,31546,65,0,Personal Auto,Four-Door Car,100
AL96740,California,F,College,290393,67763,73,1,Personal Auto,Four-Door Car,59
SS48498,Washington,F,College,627317,20836,79,0,Corporate Auto,Four-Door Car,193
PE39479,Washington,M,College,1832141,88592,76,0,Corporate Auto,Four-Door Car,199
JH62891,Oregon,F,College,517870,66943,65,1,Special Auto,Four-Door Car,53
FI20423,Arizona,F,High School or Below,1402435,81872,115,0,Special Auto,Four-Door Car,256
PM13394,Washington,F,College,530943,22404,70,1,Personal Auto,Four-Door Car,211
YV67971,California,F,High School or Below,494980,21342,62,0,Personal Auto,Four-Door Car,74
QD31377,California,M,Bachelor,859566,34621,108,1,Corporate Auto,SUV,621
YG10247,Oregon,M,College,2295189,62396,64,0,Personal Auto,Four-Door Car,307
FE73696,Oregon,M,High School or Below,379213,97212,93,0,Personal Auto,Two-Door Car,360
SW19699,Arizona,F,Bachelor,275574,49648,70,0,Personal Auto,Four-Door Car,65
QJ40732,Arizona,M,College,488033,97984,61,1,Personal Auto,Four-Door Car,407
HM76207,California,F,College,905190,26308,114,0,Corporate Auto,SUV,547
NT59303,Oregon,F,College,1011544,63528,256,0,Personal Auto,Luxury,1228
PU41393,Nevada,M,College,826907,20225,114,1,Special Auto,SUV,547
QO86948,Nevada,M,High School or Below,807165,0,112,0,Personal Auto,SUV,806
QN10888,Oregon,F,High School or Below,772699,87620,64,0,Personal Auto,Four-Door Car,24
VY19543,California,F,Bachelor,831113,0,72,0,Corporate Auto,Four-Door Car,311
XC15133,Nevada,F,Master,257402,34990,65,0,Personal Auto,Four-Door Car,42
ST43550,Oregon,M,Bachelor,572732,99934,71,0,Special Auto,Four-Door Car,460
FX36546,Washington,M,Master,367914,60804,92,0,Personal Auto,Four-Door Car,213
JX68983,Oregon,M,Bachelor,274451,94648,69,0,Personal Auto,Four-Door Car,331
HX78576,California,F,High School or Below,563674,24516,71,0,Personal Auto,Four-Door Car,300
ZQ11381,Arizona,M,Bachelor,1687038,61063,85,0,Personal Auto,Four-Door Car,262
ON39271,California,M,Master,273800,0,74,0,Personal Auto,Two-Door Car,263
SB18278,Oregon,M,Bachelor,464470,0,64,0,Corporate Auto,Four-Door Car,307
ZT30559,California,F,High School or Below,474668,15169,63,0,Personal Auto,Four-Door Car,302
XI41106,Arizona,M,College,1687432,55390,71,0,Corporate Auto,Two-Door Car,256
ZS88847,Oregon,F,Bachelor,238760,27592,62,0,Personal Auto,Four-Door Car,297
RU49126,Washington,F,College,446533,61846,112,0,Personal Auto,SUV,215
KR62797,Arizona,F,High School or Below,459162,83297,113,0,Personal Auto,SUV,542
ZJ73220,Arizona,F,College,1309258,0,188,0,Special Auto,Luxury,1353
FY62633,Oregon,M,Bachelor,911226,0,90,0,Personal Auto,Four-Door Car,432
CU36986,California,F,High School or Below,416516,55897,104,0,Personal Auto,Four-Door Car,499
WZ53904,Arizona,M,Bachelor,265998,21297,71,0,Personal Auto,Four-Door Car,45
AA71604,Arizona,F,Master,1198659,87560,98,1,Personal Auto,Two-Door Car,470
TD10493,Oregon,F,High School or Below,289873,0,96,4,Personal Auto,Four-Door Car,691
LY97989,Oregon,F,Bachelor,289424,0,85,0,Personal Auto,Four-Door Car,408
VX39856,Arizona,F,Doctor,350045,89398,86,0,Personal Auto,Four-Door Car,82
TP51897,California,F,College,262180,36843,68,3,Corporate Auto,Four-Door Car,357
QQ89253,Oregon,F,College,1022180,0,134,0,Personal Auto,SUV,643
EI91403,California,M,High School or Below,257827,34946,65,0,Personal Auto,Two-Door Car,420
QG15435,Arizona,F,College,624259,75680,78,0,Personal Auto,Four-Door Car,136
FZ55002,Nevada,F,Doctor,522028,0,69,0,Personal Auto,Four-Door Car,331
HX77930,Washington,F,College,313643,49532,79,1,Personal Auto,Four-Door Car,220
UN37063,Arizona,M,Bachelor,452536,10269,65,0,Personal Auto,Two-Door Car,170
VB87946,California,M,College,497035,49714,63,3,Personal Auto,Four-Door Car,266
AB60627,California,M,High School or Below,1546778,77517,129,0,Corporate Auto,SUV,98
TA34903,Oregon,M,High School or Below,583889,81082,73,0,Personal Auto,Four-Door Car,281
AQ51368,Oregon,F,Bachelor,1065688,72540,88,0,Corporate Auto,Two-Door Car,631
NZ26102,Oregon,F,High School or Below,228961,0,65,0,Personal Auto,Four-Door Car,468
GB45753,California,M,High School or Below,543980,61546,68,0,Corporate Auto,Two-Door Car,29
BV79904,California,F,Master,795615,44818,67,1,Personal Auto,Two-Door Car,136
OB49075,Arizona,M,Bachelor,445811,17622,65,1,Personal Auto,Four-Door Car,312
DS97676,Oregon,F,College,255505,0,72,0,Personal Auto,Four-Door Car,518
JO63462,California,M,Bachelor,330799,79797,84,0,Corporate Auto,Two-Door Car,31
NJ10602,Washington,F,College,845905,92717,70,0,Personal Auto,Two-Door Car,224
RS24501,Oregon,F,College,1335012,28919,173,0,Personal Auto,SUV,830
VT78274,Arizona,M,College,493122,0,68,0,Personal Auto,Four-Door Car,480
SU56153,Nevada,M,Bachelor,777683,63568,65,0,Corporate Auto,Two-Door Car,390
MN20737,Nevada,F,College,255367,73935,64,1,Corporate Auto,Four-Door Car,72
KL43114,Arizona,F,High School or Below,487646,0,66,0,Corporate Auto,Two-Door Car,316
YQ15567,Oregon,F,Bachelor,903430,18846,115,0,Personal Auto,SUV,552
TR88637,Arizona,F,High School or Below,810591,38893,103,0,Personal Auto,SUV,41
TC88986,Oregon,M,High School or Below,561968,0,153,0,Special Auto,SUV,1027
XX88577,California,M,Bachelor,1572713,84824,196,0,Corporate Auto,SUV,319
NE49052,California,F,High School or Below,661801,20068,86,0,Corporate Auto,Four-Door Car,411
KX17826,Oregon,M,Doctor,467004,0,125,0,Corporate Auto,SUV,600
CC91503,Arizona,F,High School or Below,1016936,0,135,0,Personal Auto,Luxury,648
WH32183,California,M,Bachelor,832307,97245,70,0,Personal Auto,Four-Door Car,4
ES90681,California,F,College,241776,51808,61,1,Personal Auto,Four-Door Car,351
DW96592,California,M,Bachelor,804487,71391,67,0,Personal Auto,Four-Door Car,284
MT23134,Oregon,M,High School or Below,532572,0,73,0,Personal Auto,Two-Door Car,496
BM69081,Arizona,M,Bachelor,694752,0,100,0,Personal Auto,SUV,925
MB90871,Oregon,F,College,584741,23496,77,0,Special Auto,Four-Door Car,13
GT62080,Washington,M,High School or Below,588174,55561,63,0,Personal Auto,Four-Door Car,227
QL77686,Nevada,F,College,472478,23986,119,0,Corporate Auto,SUV,463
ON77827,Arizona,F,Master,279022,22974,71,0,Personal Auto,Four-Door Car,180
KP18988,Oregon,F,High School or Below,2153133,0,101,0,Personal Auto,Four-Door Car,484
TI92884,Arizona,M,Bachelor,1262283,61844,106,0,Personal Auto,Luxury,508
JH73503,Arizona,M,Doctor,2017196,24804,73,0,Personal Auto,Two-Door Car,350
YE97964,California,F,Bachelor,1646436,27760,104,0,Personal Auto,SUV,302
VA30351,Oregon,F,High School or Below,559538,74454,71,0,Personal Auto,Four-Door Car,340
PV55726,Oregon,F,Master,417068,29462,107,1,Personal Auto,SUV,513
UC88305,Arizona,F,College,266544,52266,68,0,Corporate Auto,Two-Door Car,141
TS53809,Oregon,M,Bachelor,709891,0,70,0,Personal Auto,Two-Door Car,349
ZV32120,California,M,Doctor,397134,23599,103,0,Corporate Auto,SUV,494
FB80807,Oregon,M,Bachelor,552821,36088,72,0,Personal Auto,Four-Door Car,345
AS55677,California,F,High School or Below,833899,70534,104,0,Personal Auto,Four-Door Car,54
WA15684,Oregon,M,College,3844585,27398,125,1,Personal Auto,SUV,600
SA50567,Nevada,M,Bachelor,544855,85296,68,0,Personal Auto,Four-Door Car,342
KJ31611,Arizona,M,High School or Below,1080806,31063,92,0,Personal Auto,Four-Door Car,441
VL37375,California,M,Bachelor,618509,0,92,0,Personal Auto,Two-Door Car,1027
KN21017,Nevada,M,High School or Below,320822,52367,81,0,Personal Auto,Four-Door Car,275
PX44289,Arizona,M,College,548010,58651,71,0,Personal Auto,Four-Door Car,472
AM97901,Nevada,F,College,2298615,84831,192,0,Special Auto,Luxury,1336
RE42925,Oregon,M,Bachelor,1310792,49088,114,1,Corporate Auto,SUV,547
TR81766,California,F,College,746292,70263,93,0,Corporate Auto,Two-Door Car,7
CH85057,Oregon,F,Doctor,1146399,45354,285,0,Personal Auto,Luxury,540
UP71482,Arizona,M,High School or Below,723613,0,63,0,Personal Auto,Four-Door Car,383
EG40670,California,F,Bachelor,623268,28334,83,0,Special Auto,Four-Door Car,537
HV83672,Oregon,F,Bachelor,2839332,38772,90,0,Personal Auto,Four-Door Car,321
MG10140,Oregon,F,College,374675,41479,94,1,Personal Auto,Two-Door Car,19
TC44716,California,M,Bachelor,2156933,23909,119,0,Personal Auto,SUV,571
QO65264,California,M,College,501208,48328,63,0,Personal Auto,Two-Door Car,108
EB66698,California,M,High School or Below,337185,86689,85,0,Corporate Auto,Two-Door Car,408
OT52034,California,M,Bachelor,386477,24204,99,1,Personal Auto,Four-Door Car,707
CH85444,Oregon,M,College,414571,25943,110,0,Corporate Auto,Two-Door Car,1067
PU85769,California,M,High School or Below,515607,0,73,0,Personal Auto,Four-Door Car,807
UI73201,California,M,College,366737,62375,92,0,Personal Auto,Two-Door Car,618
SL50592,California,F,High School or Below,783568,0,71,0,Corporate Auto,Four-Door Car,404
XP11075,Arizona,M,Bachelor,1456726,0,148,0,Personal Auto,SUV,710
SI31236,Oregon,M,Bachelor,1017133,70200,65,0,Corporate Auto,Four-Door Car,312
JN26745,Nevada,F,Bachelor,413577,0,112,0,Special Auto,Four-Door Car,707
VK48036,Oregon,F,College,551149,79027,70,0,Corporate Auto,Four-Door Car,336
JX76668,Washington,F,High School or Below,1131424,62935,141,0,Personal Auto,Luxury,232
DS45802,California,F,High School or Below,541461,26893,68,0,Personal Auto,Four-Door Car,68
OA96690,Oregon,F,High School or Below,742159,47406,94,1,Personal Auto,Four-Door Car,287
EM27919,California,M,Bachelor,445811,17622,65,1,Personal Auto,Four-Door Car,312
QO41043,Oregon,F,College,1447612,27572,124,0,Corporate Auto,SUV,595
OV50124,Oregon,F,College,493688,0,72,2,Personal Auto,Two-Door Car,391
PR31642,Oregon,F,Bachelor,452527,32802,114,0,Personal Auto,SUV,547
BU41599,Washington,F,Master,558176,62739,70,0,Personal Auto,Two-Door Car,239
TK30357,California,F,Bachelor,1413434,90844,118,0,Personal Auto,SUV,232
NF31087,Nevada,F,High School or Below,2472318,44685,69,0,Personal Auto,Four-Door Car,331
NH16984,California,F,Bachelor,283806,0,80,0,Personal Auto,Four-Door Car,336
OS75493,California,F,High School or Below,384848,42589,98,0,Corporate Auto,Four-Door Car,470
VT63298,Oregon,M,Bachelor,1950447,0,72,0,Personal Auto,Four-Door Car,345
QS75550,Washington,F,Bachelor,248004,93383,62,0,Corporate Auto,Two-Door Car,244
SZ16483,Arizona,F,High School or Below,436137,79583,109,2,Personal Auto,Four-Door Car,523
VM92311,Arizona,F,High School or Below,252907,89129,64,0,Personal Auto,Four-Door Car,328
NJ46849,Arizona,M,College,250444,0,69,0,Personal Auto,Four-Door Car,496
WZ31900,Oregon,F,Bachelor,864970,94389,107,0,Corporate Auto,SUV,85
RG30482,Oregon,F,College,1366835,0,197,0,Personal Auto,SUV,1418
ZM86949,Oregon,F,High School or Below,2063508,84106,64,0,Personal Auto,Two-Door Car,334
QQ39596,Arizona,F,College,251753,0,69,0,Personal Auto,Four-Door Car,42
FH51383,California,F,High School or Below,532667,76717,66,0,Personal Auto,Two-Door Car,300
BJ53923,Arizona,M,High School or Below,260027,51978,66,0,Corporate Auto,Four-Door Car,144
CZ96653,Oregon,F,Bachelor,853479,47325,107,0,Personal Auto,SUV,64
FB23788,Oregon,M,High School or Below,882883,86721,111,0,Corporate Auto,SUV,532
NT43594,Nevada,F,Bachelor,224844,24910,63,1,Personal Auto,Four-Door Car,347
RJ85627,Washington,F,Bachelor,1230276,43817,62,1,Personal Auto,Four-Door Car,245
KJ86296,Oregon,M,High School or Below,455659,0,73,2,Personal Auto,Four-Door Car,525
PI47776,Oregon,F,Bachelor,253070,89451,63,0,Corporate Auto,Four-Door Car,61
MD73554,California,M,College,525198,59537,66,0,Personal Auto,Two-Door Car,316
UX92071,Oregon,M,High School or Below,674311,0,199,0,Personal Auto,Luxury,955
YG44474,Oregon,M,College,1401472,54193,117,0,Corporate Auto,SUV,720
UH45301,Oregon,M,College,943891,86946,118,0,Personal Auto,Four-Door Car,340
RY92647,California,F,Bachelor,1050677,0,92,0,Personal Auto,Four-Door Car,546
IK12620,Arizona,F,High School or Below,421391,12160,109,0,Personal Auto,Four-Door Car,489
GQ66762,California,M,College,477368,33701,63,0,Personal Auto,Four-Door Car,171
YT69858,Washington,F,Bachelor,544142,85702,67,0,Personal Auto,Two-Door Car,249
XD85577,California,M,Bachelor,284226,69417,73,1,Personal Auto,Four-Door Car,30
TM65736,Oregon,M,Master,305955,38644,78,1,Personal Auto,Four-Door Car,361
VJ51327,California,F,High School or Below,2031499,63209,102,2,Personal Auto,SUV,207
GS98873,Arizona,F,Bachelor,323912,16061,88,0,Personal Auto,Four-Door Car,633
CW49887,California,F,Master,462680,79487,114,0,Special Auto,SUV,547
MY31220,California,F,College,899704,54230,112,0,Personal Auto,Two-Door Car,537
